id,fase,señal_base,variantes,intención,fuente,tipo,peso,url_fuente,fecha_hallazgo,confiabilidad
f1_218,Fase1,trabajo medio tiempo para estudiantes,"empleo para estudiantes, horario flexible, compatible con escuela",oferta_falsa,Derivado,económica,0.6,,2026-04-25T00:59:27.502201,baja
f1_219,Fase1,gana desde tu celular sin salir de casa,"trabaja desde casa, empleo remoto, gana con tu teléfono",oferta_falsa,Derivado,económica,0.55,,2026-04-25T00:59:27.502201,baja
f1_220,Fase1,necesitamos gente en tu zona,"hay vacantes en tu colonia, tu barrio necesita personal",reclutamiento_local,Derivado,económica,0.6,,2026-04-25T00:59:27.502201,baja
f1_221,Fase1,pago diario en efectivo,"cobras diario, pago en cash, lana al día",incentivo,Derivado,económica,0.6,,2026-04-25T00:59:27.502201,baja
f1_222,Fase1,no pido experiencia ni estudios,"sin experiencia, sin estudios, sin requisitos",oferta_falsa,Derivado,económica,0.6,,2026-04-25T00:59:27.502201,baja
f1_223,Fase1,la maña te da lo que el gobierno no,"el cartel ayuda más que el gobierno, aquí sí hay apoyo",desconfianza_institucional,Derivado,sociocultural,0.6,,2026-04-25T00:59:27.502201,baja
f1_224,Fase1,en la calle se aprende más que en la escuela,"la calle enseña, la escuela no sirve, la vida es la maestra",desvalorización_educación,Derivado,sociocultural,0.55,,2026-04-25T00:59:27.502201,baja
f1_225,Fase1,mi jefe tiene una troca del año,"troca nueva, carro de lujo, mira cómo anda el patrón",aspiracional,Derivado,sociocultural,0.5,,2026-04-25T00:59:27.502201,baja
f1_226,Fase1,aquí tu familia nunca más pasa hambre,"tu mamá ya no sufre, tus hermanos ya comen, ayuda a tu familia",incentivo_familiar,Derivado,económica,0.7,,2026-04-25T00:59:27.502201,media
f1_227,Fase1,te damos celular nuevo y datos ilimitados,"cel nuevo, datos, plan ilimitado, iPhone",incentivo_material,Derivado,económica,0.6,,2026-04-25T00:59:27.502201,baja
f2_194,Fase2,bájate esta app para ganar dinero,"app para ganar, descarga y gana, app de comisiones",phishing,Derivado,funcional,0.6,,2026-04-25T00:59:27.502201,baja
f2_195,Fase2,manda tu INE para darte de alta,"foto de tu INE, necesito tu CURP, manda identificación",perfilamiento,Derivado,funcional,0.7,,2026-04-25T00:59:27.502201,media
f2_196,Fase2,te hago una cuenta bancaria a mi nombre,"cuenta prestanombres, tu cuenta pero yo la manejo",control_financiero,Derivado,funcional,0.75,,2026-04-25T00:59:27.502201,media
f2_197,Fase2,te muestro cómo funciona en persona,"te explico en vivo, nos vemos y te enseño",escalamiento_presencial,Derivado,funcional,0.7,,2026-04-25T00:59:27.502201,media
f2_198,Fase2,dame acceso a tu cuenta de Instagram,"dame tu contraseña, comparte tu acceso, préstame tu cuenta",control_digital,Derivado,funcional,0.75,,2026-04-25T00:59:27.502201,media
f2_199,Fase2,te presto dinero pero me lo pagas después,"te adelanto lana, te doy un préstamo, después arreglamos",enganche_deuda,Derivado,económica,0.75,,2026-04-25T00:59:27.502201,media
f2_200,Fase2,mañana empiezas es urgente,"es para hoy, necesitamos ya, no hay tiempo que perder",urgencia,Derivado,funcional,0.65,,2026-04-25T00:59:27.502201,baja
f2_201,Fase2,solo necesito que guardes esto en tu casa,"guárdame un paquete, ten esto unos días, cuida esta caja",complicidad_gradual,Derivado,funcional,0.75,,2026-04-25T00:59:27.502201,media
f2_202,Fase2,te invito a una fiesta exclusiva,"fiesta VIP, reunión privada, evento exclusivo",enganche_social,Derivado,funcional,0.6,,2026-04-25T00:59:27.502201,baja
f2_203,Fase2,te presento gente importante,"conoces personas de poder, gente conectada",enganche_social,Derivado,funcional,0.6,,2026-04-25T00:59:27.502201,baja
f2_204,Fase2,ya deposité un adelanto a tu cuenta,"ya te mandé dinero, checa tu cuenta, ya está el depósito",enganche_deuda,Derivado,económica,0.75,,2026-04-25T00:59:27.502201,media
f2_205,Fase2,no le cuentes a tu familia hasta que estés bien,"después les dices, cuando tengas dinero ya les cuentas",aislamiento,Derivado,emocional,0.7,,2026-04-25T00:59:27.502201,baja
f2_206,Fase2,confía en mí yo pasé por lo mismo,"yo también estuve así, te entiendo, pasé lo que tú",empatía_falsa,Derivado,emocional,0.65,,2026-04-25T00:59:27.502201,baja
f3_146,Fase3,ya eres cómplice si hablas te hundes,"eres cómplice, si dices algo tú también caes",retención_legal,Derivado,coercion,0.85,,2026-04-25T00:59:27.502201,media
f3_147,Fase3,tenemos videos de lo que hiciste,"te grabamos, hay evidencia, todo está documentado",chantaje,Derivado,coercion,0.9,,2026-04-25T00:59:27.502201,media
f3_148,Fase3,ya te reporté como desertora te buscan,"te reportaron, hay orden, te andan buscando",amenaza_persecución,Derivado,coercion,0.85,,2026-04-25T00:59:27.502201,media
f3_149,Fase3,a tu mamá le mandé las capturas,"tu mamá ya sabe, le mandé pruebas",amenaza_familiar,Derivado,coercion,0.85,,2026-04-25T00:59:27.502201,media
f3_150,Fase3,deposita cada semana o hay consecuencias,"paga semanal, cuota obligatoria, no faltes al pago",extorsión_periódica,Derivado,coercion,0.85,,2026-04-25T00:59:27.502201,media
f3_151,Fase3,mandé tu ubicación a mis compas,"ya saben dónde estás, mandé tu GPS",amenaza_ubicación,Derivado,coercion,0.9,,2026-04-25T00:59:27.502201,media
f3_152,Fase3,crees que puedes esconderte,"no te puedes esconder, te vamos a encontrar, no hay donde huyas",amenaza_persecución,Derivado,coercion,0.85,,2026-04-25T00:59:27.502201,media
f3_153,Fase3,haz lo que te digo y no pasa nada,"obedece y estarás bien, haz caso y no hay bronca",imposición,Derivado,coercion,0.75,,2026-04-25T00:59:27.502201,media
f3_154,Fase3,por las buenas o por las malas,"tú decides, cooperas o te va mal",ultimátum,Derivado,coercion,0.85,,2026-04-25T00:59:27.502201,media
f3_155,Fase3,a ver si tu familia te busca cuando desaparezcas,"te desaparecemos, nadie te va a encontrar",amenaza_desaparición,Derivado,coercion,0.95,,2026-04-25T00:59:27.502201,media
f4_168,Fase4,cobra en tal punto a tal hora,"cobras a las X en el punto Y, recoge la lana ahí",orden_directa,Derivado,operativo,0.7,,2026-04-25T00:59:27.502201,baja
f4_169,Fase4,vigila esta casa y reporta quién entra,"halconea esta casa, vigila la entrada, quién sale y entra",orden_vigilancia,Derivado,operativo,0.7,,2026-04-25T00:59:27.502201,baja
f4_170,Fase4,lleva este paquete a la dirección,"entrega el sobre, deja el paquete en tal lugar",orden_transporte,Derivado,operativo,0.7,,2026-04-25T00:59:27.502201,baja
f4_171,Fase4,toma fotos de las placas,"anota las placas, fotografía los carros, registra vehículos",orden_inteligencia,Derivado,operativo,0.65,,2026-04-25T00:59:27.502201,baja
f4_172,Fase4,avisa cuando pase la patrulla,"pasa la tira, avisa del retén, alerta de policía",orden_vigilancia,Derivado,operativo,0.7,,2026-04-25T00:59:27.502201,baja
f4_173,Fase4,cuenta la lana y separa la del patrón,"cuenta el dinero, la parte del jefe, divide la feria",orden_financiera,Derivado,operativo,0.65,,2026-04-25T00:59:27.502201,baja
f4_174,Fase4,empaca y etiqueta,"empaqueta la mercancía, etiqueta los paquetes",orden_logística,Derivado,operativo,0.65,,2026-04-25T00:59:27.502201,baja
f4_175,Fase4,limpia la casa,"limpia la evidencia, no dejes rastro, limpia el lugar",orden_encubrimiento,Derivado,operativo,0.8,,2026-04-25T00:59:27.502201,media
f4_176,Fase4,quema los teléfonos,"destruye los celulares, tira las SIM, cambia de número",evasión,Derivado,operativo,0.75,,2026-04-25T00:59:27.502201,media
f4_177,Fase4,recoge el fierro,"agarra el cuerno, recoge las armas, fierro listo",orden_armamento,Derivado,operativo,0.85,,2026-04-25T00:59:27.502201,media
f1_228,Fase1,💸💸💸 billetes volando,"dinero fácil emoji, lluvia de dinero, cash flying",incentivo_visual,Derivado,simbólica,0.5,,2026-04-25T00:59:27.502201,baja
f1_229,Fase1,🏎🚗 carros de lujo emoji,"carro emoji, troca emoji, vida de lujo emoji",aspiracional,Derivado,simbólica,0.45,,2026-04-25T00:59:27.502201,baja
f4_178,Fase4,📦 paquete emoji,"caja, paquete, entrega, mercancía emoji",código_operativo,Derivado,simbólica,0.55,,2026-04-25T00:59:27.502201,baja
f4_179,Fase4,👀📱 ojos y teléfono,"vigila con el cel, reporta por teléfono",código_vigilancia,Derivado,simbólica,0.55,,2026-04-25T00:59:27.502201,baja
f3_156,Fase3,☠️🔪 calavera y cuchillo,"amenaza de muerte emoji, te mato emoji",amenaza_emoji,Derivado,simbólica,0.8,,2026-04-25T00:59:27.502201,media
f3_157,Fase3,📷➡️🌐 foto flecha mundo,"publico tu foto al mundo, difusión global",amenaza_difusión,Derivado,simbólica,0.75,,2026-04-25T00:59:27.502201,media
f1_230,Fase1,aquí en el norte hay jale,"en el norte se gana, ven para el norte, en Sinaloa hay trabajo",reclutamiento_regional,Derivado,económica,0.55,,2026-04-25T00:59:27.502201,baja
f1_231,Fase1,te llevo a Culiacán,"vente a Culiacán, en Culiacán hay chamba, Culiacán está bien",reclutamiento_regional,Derivado,económica,0.6,,2026-04-25T00:59:27.502201,baja
f1_232,Fase1,hay trabajo en la frontera,"chamba en la frontera, empleo fronterizo, en Tijuana hay",reclutamiento_regional,Derivado,económica,0.6,,2026-04-25T00:59:27.502201,baja
f1_233,Fase1,en Jalisco se gana bien,"en Jalisco hay jale, ven a Jalisco, GDL tiene chamba",reclutamiento_regional,Derivado,económica,0.6,,2026-04-25T00:59:27.502201,baja
f1_234,Fase1,p1st0la,"pist0la, p1stola (leet arma)",evasión_filtro,Derivado,funcional,0.5,,2026-04-25T00:59:27.502201,baja
f1_235,Fase1,dr0g4,"drog4, dr0ga, dr0g4 (leet)",evasión_filtro,Derivado,funcional,0.5,,2026-04-25T00:59:27.502201,baja
f3_158,Fase3,mu3rt3,"muert3, mu3rte (leet amenaza)",amenaza_evasiva,Derivado,coercion,0.6,,2026-04-25T00:59:27.502201,baja
f1_236,Fase1,v4c4nt3,"vacante leet, v4cante, vacan7e",evasión_filtro,Derivado,funcional,0.45,,2026-04-25T00:59:27.502201,baja
f1_237,Fase1,f3r14,"feri4, f3ria (dinero leet)",evasión_filtro,Derivado,funcional,0.45,,2026-04-25T00:59:27.502201,baja
f1_238,Fase1,#dinerorapido,"#dinerorapido, #ganadinerofacil, #dinerofacilya",reclutamiento,Derivado,hashtag,0.55,,2026-04-25T00:59:27.502201,baja
f1_239,Fase1,#jalebueno,"#buenjale, #hayjalede, #jalebien",reclutamiento,Derivado,hashtag,0.5,,2026-04-25T00:59:27.502201,baja
f1_240,Fase1,#sinescuelatambiensegana,"#escuelanoimporta, #sinestudios",desvalorización_educación,Derivado,hashtag,0.45,,2026-04-25T00:59:27.502201,baja
f1_241,Fase1,#mipadrinovip,"#padrinoclub, #quieropadrino",aspiracional,Derivado,hashtag,0.4,,2026-04-25T00:59:27.502201,baja
f1_242,Fase1,#cjng2025,"#cjng, #4l2025, #jalisco2025",identidad_cartel,Derivado,hashtag,0.6,,2026-04-25T00:59:27.502201,baja
f1_243,Fase1,#chapitos2025,"#chapiza2025, #sinaloa2025, #cdsmx",identidad_cartel,Derivado,hashtag,0.6,,2026-04-25T00:59:27.502201,baja
f1_244,Fase1,si eres migrante te puedo ayudar,"ayuda para migrantes, trabajo para migrantes",captación_migrantes,Derivado,económica,0.7,,2026-04-25T00:59:27.502201,media
f1_245,Fase1,ayuda para personas deportadas,"si te deportaron hay trabajo, empleo para deportados",captación_migrantes,Derivado,económica,0.65,,2026-04-25T00:59:27.502201,baja
f1_246,Fase1,si tienes problemas legales yo te ayudo,"sin antecedentes, aunque tengas problemas, no importa tu situación legal",captación_vulnerables,Derivado,económica,0.6,,2026-04-25T00:59:27.502201,baja
f1_247,Fase1,si te corrieron de tu casa ven conmigo,"sin casa, te doy techo, si no tienes donde quedarte",captación_vulnerables,Derivado,económica,0.7,,2026-04-25T00:59:27.502201,media
f2_207,Fase2,te doy un lugar donde vivir,"te doy cuarto, tienes donde quedarte, casa gratis",enganche_vivienda,Derivado,económica,0.7,,2026-04-25T00:59:27.502201,media
f3_159,Fase3,ya hice un perfil falso tuyo con tus fotos,"perfil fake tuyo, cuenta falsa con tus fotos",amenaza_suplantación,Derivado,coercion,0.85,,2026-04-25T00:59:27.502201,media
f3_160,Fase3,tus compañeros de escuela van a ver todo,"lo va a ver toda tu escuela, tus amigos lo van a saber",amenaza_social,Derivado,coercion,0.9,,2026-04-25T00:59:27.502201,media
f3_161,Fase3,ya mandé tu foto a un grupo de tu colonia,"la mandé a tu barrio, tu colonia ya sabe",amenaza_comunitaria,Derivado,coercion,0.9,,2026-04-25T00:59:27.502201,media
f2_208,Fase2,es solo por esta vez después no te pido nada,"solo una vez, no vuelve a pasar, última vez",minimización,Derivado,emocional,0.7,,2026-04-25T00:59:27.502201,media
f2_209,Fase2,si me ayudas hoy mañana te pago el doble,"hoy me ayudas mañana te compenso, es temporal",enganche_temporal,Derivado,económica,0.65,,2026-04-25T00:59:27.502201,baja
f2_210,Fase2,necesito un favor muy rápido,"solo toma un minuto, es algo rápido y fácil",complicidad_gradual,Derivado,funcional,0.6,,2026-04-25T00:59:27.502201,baja
f4_180,Fase4,nieve,"nieve, blanca, polvo blanco (cocaína)",código_droga,Derivado,operativo,0.55,,2026-04-25T00:59:27.502201,baja
f4_181,Fase4,cristal,"cristal, vidrio, hielo (metanfetamina)",código_droga,Derivado,operativo,0.6,,2026-04-25T00:59:27.502201,media
f4_182,Fase4,piedra,"piedra, roca, crack",código_droga,Derivado,operativo,0.55,,2026-04-25T00:59:27.502201,baja
f4_183,Fase4,pase,"pase, línea, raya (dosis cocaína)",código_droga,Derivado,operativo,0.5,,2026-04-25T00:59:27.502201,baja
f4_184,Fase4,cuerno de chivo,"cuerno, AK-47, fierro grande",código_arma,Derivado,operativo,0.65,,2026-04-25T00:59:27.502201,media
f4_185,Fase4,corta,"corta, escuadra, pistola chica",código_arma,Derivado,operativo,0.6,,2026-04-25T00:59:27.502201,media
f4_186,Fase4,lanzagranadas,"tubo, bazuca, lanza (RPG)",código_arma,Derivado,operativo,0.65,,2026-04-25T00:59:27.502201,media
f4_187,Fase4,monstruo,"monstruo, tanque, vehículo blindado artesanal",código_vehículo,Derivado,operativo,0.6,,2026-04-25T00:59:27.502201,media
f3_162,Fase3,préstame tu celular un momento,"dame tu cel, checo algo en tu teléfono",control_dispositivo,Derivado,coercion,0.7,,2026-04-25T00:59:27.502201,media
f3_163,Fase3,instalé una app de rastreo en tu teléfono,"te estoy rastreando, GPS en tu cel",vigilancia_tech,Derivado,coercion,0.85,,2026-04-25T00:59:27.502201,media
f3_164,Fase3,dame tus contraseñas para protegerte,"dame tu password, necesito acceso a tu cuenta",control_digital,Derivado,coercion,0.8,,2026-04-25T00:59:27.502201,media
f1_248,Fase1,te busco a la salida de la escuela,"te espero a la salida, paso por ti al plantel",reclutamiento_escolar,Derivado,funcional,0.7,,2026-04-25T00:59:27.502201,media
f1_249,Fase1,los miércoles hay reunión para los nuevos,"reunión de nuevos, junta de interesados, nos vemos el miércoles",reclutamiento_organizado,Derivado,funcional,0.6,,2026-04-25T00:59:27.502201,baja
f2_211,Fase2,ya te tenemos un lugar en el equipo,"tu lugar está listo, ya tienes puesto, reservamos tu lugar",presión,Derivado,funcional,0.65,,2026-04-25T00:59:27.502201,baja
f1_250,Fase1,💎 diamante emoji,"💎 joya, gema, riqueza, lujo emoji",aspiracional,Derivado,simbólica,0.4,,2026-04-25T00:59:27.502201,baja
f4_188,Fase4,💣 bomba emoji,"💣 explosión, bomba, peligro emoji",amenaza,Derivado,simbólica,0.6,,2026-04-25T00:59:27.502201,baja
f4_189,Fase4,⛓️ cadena emoji,"⛓️ cadenas, atrapado, no te sueltan",retención,Derivado,simbólica,0.55,,2026-04-25T00:59:27.502201,baja
f4_190,Fase4,prende el radio frecuencia 5,"sintoniza el radio, canal 5, frecuencia de trabajo",código_comunicación,Derivado,operativo,0.6,,2026-04-25T00:59:27.502201,baja
f4_191,Fase4,cambia de SIM cada 3 días,"rota SIM, cambia de chip, número nuevo",evasión,Derivado,operativo,0.65,,2026-04-25T00:59:27.502201,baja
f4_192,Fase4,usa el carro sin placas,"sin placas, quita las placas, vehículo limpio",evasión,Derivado,operativo,0.7,,2026-04-25T00:59:27.502201,media
f4_193,Fase4,el pago es en dólares,"en verde, en billetes verdes, pago en USD",operativo,Derivado,operativo,0.6,,2026-04-25T00:59:27.502201,baja
f1_251,Fase1,aquí respetamos y nos respetan,"hay respeto mutuo, aquí hay honor, código de honor",lealtad,Derivado,sociocultural,0.5,,2026-04-25T00:59:27.502201,baja
f1_252,Fase1,somos una familia aquí,"somos familia, hermandad, aquí eres hermano",pertenencia,Derivado,sociocultural,0.55,,2026-04-25T00:59:27.502201,baja
f1_253,Fase1,te damos arma y carro para que defiendas tu zona,"arma propia, carro propio, tú mandas en tu zona",incentivo_material,Derivado,económica,0.7,,2026-04-25T00:59:27.502201,baja
f1_254,Fase1,con nosotros nadie te molesta,"protección, nadie te toca, estás protegido",incentivo_protección,Derivado,sociocultural,0.6,,2026-04-25T00:59:27.502201,baja
f2_212,Fase2,ven al evento todos van a estar,"van los compas, va mucha gente, no faltes",presión_social,Derivado,emocional,0.55,,2026-04-25T00:59:27.502201,baja
f2_213,Fase2,te enseño a disparar,"aprendes a usar armas, te entreno, práctica de tiro",escalamiento,Derivado,funcional,0.75,,2026-04-25T00:59:27.502201,media
f2_214,Fase2,primero vas a hacer algo fácil,"algo sencillo para empezar, trabajo fácil al inicio",complicidad_gradual,Derivado,funcional,0.7,,2026-04-25T00:59:27.502201,media
f3_165,Fase3,ya le debemos al jefe de plaza,"deuda con el jefe, el comandante cobra, la plaza quiere su parte",presión_deuda,Derivado,coercion,0.8,,2026-04-25T00:59:27.502201,media
f3_166,Fase3,si te agarran no digas nada,"si caes calla, no abras la boca, no sueltes nada",código_silencio,Derivado,coercion,0.85,,2026-04-25T00:59:27.502201,media
f3_167,Fase3,el abogado te saca pero cuestas,"te conseguimos abogado, te sacamos pero pagas",retención_deuda,Derivado,coercion,0.75,,2026-04-25T00:59:27.502201,media
f4_194,Fase4,abre una cuenta de banco con este nombre,"cuenta prestanombres, abre cuenta, necesitamos cuentas",lavado_dinero,Derivado,operativo,0.75,,2026-04-25T00:59:27.502201,media
f4_195,Fase4,sube estos videos a TikTok,"publica esto, sube el video, postea en tu cuenta",propaganda,Derivado,operativo,0.6,,2026-04-25T00:59:27.502201,baja
f4_196,Fase4,maneja esta página de Facebook,"administra esta página, postea las ofertas, maneja la cuenta",reclutamiento_digital,Derivado,operativo,0.65,,2026-04-25T00:59:27.502201,media
f2_215,Fase2,te vamos a funear en redes,"te funeamos, te tundimos en redes, te quemamos online",ciberbullying,SSC/CDMX,coercion,0.65,https://www.ssc.cdmx.gob.mx/comunicacion/nota/1173-la-policia-cibernetica-de-la-ssc-alerta-sobre-grupos-en-redes-sociales-que-incitan-el-ciberbullying,2026-04-25T01:01:56.255275,alta
f3_168,Fase3,te amenazaron con publicar información personal,"publican tu info, difunden tus datos",amenaza_doxxing,INEGI/REDIM,coercion,0.8,https://blog.derechosinfancia.org.mx/2025/08/14/ciberacoso-de-adolescentes-en-mexico-2017-2024/,2026-04-25T01:01:56.255275,alta
f3_169,Fase3,hicimos un grupo para exhibirte,"grupo para quemarte, página para humillarte",ciberbullying,SSC/CDMX,coercion,0.8,https://www.ssc.cdmx.gob.mx/comunicacion/nota/1173-la-policia-cibernetica-de-la-ssc-alerta-sobre-grupos-en-redes-sociales-que-incitan-el-ciberbullying,2026-04-25T01:01:56.255275,alta
f2_216,Fase2,te puedo conseguir trabajo de modelo webcam,"modelo por cámara, webcam model, videochat",captación_ESCI,Derivado,económica,0.8,,2026-04-25T01:01:56.255275,media
f2_217,Fase2,solo tienes que tomarte unas fotos bonitas,"sesión de fotos, fotos artísticas, book fotográfico",captación_ESCI,Derivado,emocional,0.75,,2026-04-25T01:01:56.255275,media
f2_218,Fase2,ganas más en una noche que en todo el mes,"ganas muchísimo por noche, es dinero fácil por noche",captación_ESCI,Derivado,económica,0.75,,2026-04-25T01:01:56.255275,media
f3_170,Fase3,ya pagué tu deuda ahora tú me pagas a mí,"me debes, pagué por ti, ahora trabajas para mí",servidumbre_deuda,UNODC,coercion,0.9,,2026-04-25T01:01:56.255275,alta
f1_255,Fase1,necesitamos gente para las fiestas,"personal para eventos, seguridad en fiestas, staff",oferta_falsa,Derivado,económica,0.55,,2026-04-25T01:01:56.255275,baja
f1_256,Fase1,empleo de vigilante nocturno,"turno nocturno, velador, guardia de noche",oferta_falsa,Derivado,económica,0.6,,2026-04-25T01:01:56.255275,baja
f1_257,Fase1,trabajo de fletero buen pago,"fletero, mudanzas, cargador de fletes",oferta_falsa,Derivado,económica,0.55,,2026-04-25T01:01:56.255275,baja
f1_258,Fase1,empleo temporal bien pagado,"temporal, por proyecto, solo unos meses",oferta_falsa,Derivado,económica,0.55,,2026-04-25T01:01:56.255275,baja
f1_259,Fase1,necesitamos técnicos urgente,"técnico electrónico, técnico en sistemas",oferta_falsa,Derivado,económica,0.5,,2026-04-25T01:01:56.255275,baja
f1_260,Fase1,trabajo para mayores de 15,"desde los 15, +15, mayores de 15 años",reclutamiento_menores,Derivado,económica,0.7,,2026-04-25T01:01:56.255275,media
f1_261,Fase1,empleo compatible con escuela,"no afecta tus estudios, trabajas después de clase",oferta_falsa,Derivado,económica,0.6,,2026-04-25T01:01:56.255275,baja
f1_262,Fase1,ganas 50 mil al mes fácil,"50mil mensuales, cincuenta al mes, ganas 50k",incentivo_económico,Derivado,económica,0.65,,2026-04-25T01:01:56.255275,baja
f1_263,Fase1,el dinero no tiene nombre,"el dinero no apesta, money is money",normalización,Derivado,sociocultural,0.5,,2026-04-25T01:01:56.255275,baja
f1_264,Fase1,hay que chingarle mientras se pueda,"aprovechar mientras dure, ganar ahora",aspiracional,Derivado,sociocultural,0.45,,2026-04-25T01:01:56.255275,baja
f1_265,Fase1,tú solo di que sí lo demás yo lo arreglo,"yo me encargo de todo, tú solo acepta",presión,Derivado,funcional,0.65,,2026-04-25T01:01:56.255275,baja
f1_266,Fase1,conocidos míos empezaron así y ahora están bien,"compas que empezaron de abajo, casos de éxito",aspiracional,Derivado,sociocultural,0.55,,2026-04-25T01:01:56.255275,baja
f1_267,Fase1,el gobierno te abandonó nosotros no,"el sistema te falló, nosotros te apoyamos",desconfianza_institucional,Derivado,sociocultural,0.6,,2026-04-25T01:01:56.255275,baja
f1_268,Fase1,pagan en efectivo nada de recibos ni impuestos,"sin factura, libre de impuestos, cash limpio",incentivo,Derivado,económica,0.6,,2026-04-25T01:01:56.255275,baja
f1_269,Fase1,incluye comidas y transporte,"comida gratis, transporte incluido, todo pagado",incentivo,Derivado,económica,0.55,,2026-04-25T01:01:56.255275,baja
f1_270,Fase1,te damos moto para trabajar,"moto de trabajo, te prestamos vehículo",incentivo_material,Derivado,económica,0.55,,2026-04-25T01:01:56.255275,baja
f1_271,Fase1,aquí sí se valora a la gente,"aquí te valoran, aquí eres alguien de verdad",aspiracional,Derivado,sociocultural,0.5,,2026-04-25T01:01:56.255275,baja
f2_219,Fase2,solo lleva este sobre no lo abras,"lleva este sobre, no preguntes qué es, no lo abras",complicidad_gradual,Derivado,funcional,0.7,,2026-04-25T01:01:56.255275,media
f2_220,Fase2,haz como si fueras mi novia para la foto,"hazte pasar por mi novia, actúa como pareja",enganche_trata,Derivado,emocional,0.7,,2026-04-25T01:01:56.255275,media
f2_221,Fase2,ya le dije al jefe que vienes,"ya confirme con el patrón, ya te esperan",presión,Derivado,funcional,0.7,,2026-04-25T01:01:56.255275,baja
f2_222,Fase2,te mando la ubicación por WhatsApp,"te paso pin de ubicación, ahí es",enganche,Derivado,funcional,0.65,,2026-04-25T01:01:56.255275,baja
f2_223,Fase2,no traigas nada solo ven como estás,"ven así, no necesitas nada, ven ligero",enganche,Derivado,funcional,0.6,,2026-04-25T01:01:56.255275,baja
f2_224,Fase2,te mando para el pasaje,"te deposito para el camión, dinero para el transporte",enganche,Derivado,funcional,0.7,,2026-04-25T01:01:56.255275,media
f2_225,Fase2,pruébate esta ropa táctica,"ponte el uniforme, esta es tu ropa de trabajo",enganche,Derivado,funcional,0.7,,2026-04-25T01:01:56.255275,media
f2_226,Fase2,esto es solo el inicio después viene lo bueno,"al principio es así, ya después mejora",minimización,Derivado,emocional,0.6,,2026-04-25T01:01:56.255275,baja
f2_227,Fase2,cierra tus redes sociales por seguridad,"borra tus redes, cierra tu Face, desactiva tu Insta",aislamiento_digital,Derivado,funcional,0.8,,2026-04-25T01:01:56.255275,media
f2_228,Fase2,no publiques nada de lo que haces,"no postees, nada de redes, cero publicaciones",aislamiento_digital,Derivado,funcional,0.75,,2026-04-25T01:01:56.255275,media
f2_229,Fase2,deja tu celular aquí y usa este,"toma este cel, usa este teléfono, deja el tuyo",control_dispositivo,Derivado,funcional,0.85,,2026-04-25T01:01:56.255275,media
f3_171,Fase3,le mandé capturas a tu novia,"tu novia ya vio, le dije a tu pareja",amenaza_social,Derivado,coercion,0.85,,2026-04-25T01:01:56.255275,media
f3_172,Fase3,ya te tenemos identificado con nombre y dirección,"sabemos tu nombre real, tu dirección, todo de ti",amenaza_doxxing,Derivado,coercion,0.9,,2026-04-25T01:01:56.255275,media
f3_173,Fase3,mañana paso por ti no es pregunta,"voy por ti quieras o no, mañana te recojo",imposición,Derivado,coercion,0.85,,2026-04-25T01:01:56.255275,media
f3_174,Fase3,mira lo que les pasó a los que dijeron que no,"mira el ejemplo, así les fue a los otros",amenaza_implícita,Derivado,coercion,0.85,,2026-04-25T01:01:56.255275,media
f3_175,Fase3,tú no quisiste por las buenas,"tuviste oportunidad, ahora es a fuerzas",imposición,Derivado,coercion,0.9,,2026-04-25T01:01:56.255275,media
f3_176,Fase3,piensa en tu hermanita,"tu hermana, tu hermano, tus primos, tu abuela",amenaza_familiar,Derivado,coercion,0.95,,2026-04-25T01:01:56.255275,media
f3_177,Fase3,yo te metí y yo te saco pero con condiciones,"te ayudo pero pagas, te saco si cooperas",retención,Derivado,coercion,0.8,,2026-04-25T01:01:56.255275,media
f3_178,Fase3,quieres terminar en una fosa,"fosa, barranca, encajuelado, te desaparecen",amenaza_muerte,Derivado,coercion,0.95,,2026-04-25T01:01:56.255275,media
f3_179,Fase3,a tu familia le dejamos un mensaje,"narcomanta para tu familia, les dejamos recado",amenaza_familiar,Derivado,coercion,0.95,,2026-04-25T01:01:56.255275,media
f3_180,Fase3,si corres te alcanzamos,"no puedes correr, te atrapamos, no te escapas",amenaza_persecución,Derivado,coercion,0.85,,2026-04-25T01:01:56.255275,media
f3_181,Fase3,ya pusimos precio a tu cabeza,"hay recompensa por ti, te buscamos",amenaza_muerte,Derivado,coercion,1.0,,2026-04-25T01:01:56.255275,media
f3_182,Fase3,estas cámaras graban todo lo que haces,"te estamos grabando, cámaras en el cuarto",vigilancia,Derivado,coercion,0.8,,2026-04-25T01:01:56.255275,media
f4_197,Fase4,cambia la placa del carro,"ponle placas nuevas, roba placas, cambia matrícula",orden_operativa,Derivado,operativo,0.7,,2026-04-25T01:01:56.255275,baja
f4_198,Fase4,ponle gasolina a la troca del jefe,"carga gas, llena el tanque, ponle gasolina",orden_menor,Derivado,operativo,0.5,,2026-04-25T01:01:56.255275,baja
f4_199,Fase4,lleva el recado a la otra plaza,"mensaje para la otra plaza, recado al comandante",orden_comunicación,Derivado,operativo,0.65,,2026-04-25T01:01:56.255275,baja
f4_200,Fase4,cocina 5 kilos para el jueves,"producción de X kilos, prepara la carga",orden_producción,Derivado,operativo,0.85,,2026-04-25T01:01:56.255275,media
f4_201,Fase4,cruza con el paquete por este punto,"cruce del paquete, pásalo por aquí, punto de cruce",orden_transporte,Derivado,operativo,0.8,,2026-04-25T01:01:56.255275,media
